Id,Name,Name [Scene]
17501,傳送門右,MEET大南方-光時代-1複製
17502,18-崗山之眼,MEET大南方-光時代-1複製
17503,17-左營蓮池潭風景區,MEET大南方-光時代-1複製
17504,16-玫瑰聖母聖殿主教座堂,MEET大南方-光時代-1複製
17505,15-後驛商圈,MEET大南方-光時代-1複製
17506,14-金馬賓館當代美術館,MEET大南方-光時代-1複製
17507,13-旗津貝殼館,MEET大南方-光時代-1複製
17508,12-旗津旗后砲台,MEET大南方-光時代-1複製
17509,11-美濃石頭廟,MEET大南方-光時代-1複製
17510,10-義大世界,MEET大南方-光時代-1複製
17511,09-奧斯汀人文咖啡,MEET大南方-光時代-1複製
17512,08-高雄市立美術館,MEET大南方-光時代-1複製
17513,07-愛河,MEET大南方-光時代-1複製
17514,06-駁二棧貳庫KW2,MEET大南方-光時代-1複製
17515,05-holopark,MEET大南方-光時代-1複製
17516,04-逍遙園,MEET大南方-光時代-1複製
17517,03-彌陀漁港海岸光廊,MEET大南方-光時代-1複製
17518,02-流行音樂中心,MEET大南方-光時代-1複製
17519,01-大港橋,MEET大南方-光時代-1複製
17520,景區資訊球,MEET大南方-光時代-1複製
17522,兒童新樂園.png,天文館
17523,臺北市立天文科學教育館.png,天文館
17524,spe_s01e010_051_SpacemanH_v02_skeG,測試場景
17525,spe_s01e010_051_SpacemanL_v02_skeG,測試場景
17526,spacecar2g,測試場景
17527,CHStarDust_mcp_v001 (1)g,測試場景
17528,spe_s01e010_051_SpacemanL_v02_skeG,測試場景
17530,臺北市立動物園.png,天文館
17531,臺北市立圖書館.png,天文館
17533,臺北市社區大學.png,天文館
17536,臺北市青發家教中心.png,天文館
17537,臺北市政府教育局.png,天文館
17538,web,Test
17541,spe_s01e010_051_SpacemanL_v02_skeG,天文館
17542,CHStarDust_mcp_v001 (1)g,天文館
17545,牛貨櫃_1116.glb,台北市立動物園
17546,鴨子貨櫃_1116.glb,台北市立動物園
17547,獅子貨櫃_1116.glb,台北市立動物園
17560,白鷺鷥循環走路_1118.glb,台北市立動物園
17562,白色按鈕01.png,台北市立動物園
17563,紅色按鈕01.png,台北市立動物園
17565,紅色按鈕02,台北市立動物園
17566,白色按鈕02,台北市立動物園
17567,紅色按鈕03,台北市立動物園
17568,白色按鈕03,台北市立動物園
17569,tunnel.glb,市長-拜年(東)
17574,sky.glb,隧道驚魂
17575,tunnel.glb,隧道驚魂
17576,鹿循環吃草_1118.glb,台北市立動物園
17586,鹿循環吃草_1118.glb,市長-拜年(東)
17587,gift_1118.glb,peter's gift 測試
17588,告示牌_1118.glb,台北市立動物園
17590,movie theater.glb,隧道驚魂
17592,歡迎10.png,天文館
17593,youtube.glb,天文館
17596,SeagullFly_210916A,台北市立動物園
17598,天文館banner.jpg,市長-拜年(東)
17623,360全景球.glb,創
17662,fish_g2_08_210624A,高雄市經發局
17663,fish_g1_01_210624C,高雄市經發局
17666,tron car.glb,創
17667,tron-scene.glb,創
17668,tron-scene2.glb,創
17671,水母,高雄市經發局
17673,hud-transparent-clipart.png,創
17674,高雄經發局,高雄市經發局
17677,(Eliot) Test AR Object 1 (web),(Eliot) Test Scene 1 (web)
17681,85building,blender test
17682,(Eliot) Test AR Object 0137 地板 (web),(Eliot) Test Scene 1 (ios)
17684,滿食空_工作區域 1,雲端AI新視界-原檔
17685,光時代,雲端AI新視界-原檔
17686,沛米科技_工作區域 1,雲端AI新視界-原檔
17687,鬼島_工作區域 1,雲端AI新視界-原檔
17688,矽塔_工作區域 1,雲端AI新視界-原檔
17689,獵戶科技_工作區域 1,雲端AI新視界-原檔
17690,極現_工作區域 1,雲端AI新視界-原檔
17691,寬橋_工作區域 1,雲端AI新視界-原檔
17692,優智能_工作區域 1,雲端AI新視界-原檔
17693,創鐸_工作區域 1,雲端AI新視界-原檔
17694,延電_工作區域 1,雲端AI新視界-原檔
17695,捷德_工作區域 1,雲端AI新視界-原檔
17696,哇哇_工作區域 1,雲端AI新視界-原檔
17697,光時代專案,雲端AI新視界-原檔
17698,傳送門-zoomout_henry,雲端AI新視界-原檔
17699,傳送門3,雲端AI新視界-原檔
17700,outshell-2,雲端AI新視界-原檔
17705,yellowfish_v01,雲端AI新視界-原檔
17707,傳送門-zoomout_義大,雲端AI新視界-原檔
17713,peter,雲端AI新視界-原檔
17714,ben,雲端AI新視界-原檔
17716,XEXYMIX資訊球_20面,julia_xexymix(內部測試)
17718,ChristmasTree_211124C,julia_xexymix(內部測試)
17721,海浪_18373409_MotionElements_animation-of-sea-waves-hd.mp4,RC_Demo_信義區_香堤大道_海浪
17726,海浪_含音效_v02_複製,RC_Demo_信義區_香堤大道_海浪
17727,outshell-2.glb,julia_xexymix(內部測試)
17728,任意門2,julia_xexymix(內部測試)
17730,button-左.glb,創
17731,button-右.glb,創
17733,cyberpunk_car.glb,創
17735,GoldCoin_211101A-0,創
17740,outshell-2,雲端AI新視界
17741,傳送門3,雲端AI新視界
17743,光時代專案,雲端AI新視界
17766,LightCircle.glb,雲端AI新視界
17768,太空艙.glb,雲端AI新視界
17769,ben.glb,雲端AI新視界
17773,太空艙2.glb,雲端AI新視界
17774,A.M.I yujin_blend,Test
17775,tron-scene3.glb,創
17776,光時代介紹.mp4,雲端AI新視界
17777,會展聯盟logo,blender test
17778,會展聯盟官網QR code,blender test
17783,Acer GreenDay_90s_Chromebook Vero_16-9_1V.2,ACER
17784,Acer GreenDay_90s_Recape_16-9_1 V.2,ACER
17785,Acer GreenDay_90s_Collaboration_16-9_1 V.2,ACER
17786,yellowfish_v01.glb,永安海螺館複製
17787,bluefish_v01.glb,永安海螺館複製
17788,水母6.glb,永安海螺館複製
17789,水母5.glb,永安海螺館複製
17790,水母4.glb,永安海螺館複製
17791,世界客家博覽會-點擊觀看.mp4,永安海螺館複製
17792,往裡走還有更多.png,永安海螺館複製
17793,我是阿弟.png,永安海螺館複製
17794,點我為你導覽.png,永安海螺館複製
17795,我是阿妹.png,永安海螺館複製
17796,海螺info反,永安海螺館複製
17797,左右觀看側門,永安海螺館複製
17798,左右觀看前門,永安海螺館複製
17799,風鈴說明-側面.jpg,永安海螺館複製
17800,地景藝術介紹-側面.png,永安海螺館複製
17801,阿弟-對話框-1024.png,永安海螺館複製
17802,阿妹-對話框-1024.png,永安海螺館複製
17803,阿弟v3 側門,永安海螺館複製
17804,阿妹v3-3 側門,永安海螺館複製
17805,地景藝術介紹.png,永安海螺館複製
17806,阿妹歡迎詞70秒-redue-1.5X,永安海螺館複製
17807,阿弟v3,永安海螺館複製
17808,氣泡,永安海螺館複製
17809,fish_g2_10_210624A,永安海螺館複製
17810,bluewhale,永安海螺館複製
17811,SeaTurtle_210916A,永安海螺館複製
17812,fish_g2_11_210624A,永安海螺館複製
17813,fish_g2_08_210624A,永安海螺館複製
17814,fish_g2_07_210624A,永安海螺館複製
17815,fish_g1_06_210624A,永安海螺館複製
17816,fish_g1_01_210624C,永安海螺館複製
17817,石墻-點擊說明.png,永安海螺館複製
17818,展覽室.png,永安海螺館複製
17819,2F-觀景台.png,永安海螺館複製
17820,風鈴介紹,永安海螺館複製
17821,石牆說明,永安海螺館複製
17822,周邊景點,永安海螺館複製
17823,阿妹v3-3,永安海螺館複製
17824,水母3,永安海螺館複製
17825,水母2,永安海螺館複製
17826,水母1,永安海螺館複製
17830,cyberpunk_car.glb,任意門1_賽車
17831,360全景球.glb,任意門1_賽車
17844,04_GIFT_toy show_1129.glb,夢想遊樂園
17845,03_GIFT_train_1129.glb,夢想遊樂園
17847,02_GIFT_airplane_1129.glb,夢想遊樂園
17855,15_GIFT_train_1129,夢想遊樂園
17856,16_GIFT_train_1129,夢想遊樂園
17857,17_GIFT_train_1129,夢想遊樂園
17858,18_GIFT_train_1129,夢想遊樂園
17859,19_GIFT_train_1129,夢想遊樂園
17860,20_GIFT_train_1129,夢想遊樂園
17861,21_GIFT_train_1129,夢想遊樂園
17865,22_GIFT_train_1129,夢想遊樂園
17866,23_GIFT_train_1129,夢想遊樂園
17867,24_GIFT_train_1129,夢想遊樂園
17868,25_GIFT_train_1129,夢想遊樂園
17869,26_GIFT_train_1129,夢想遊樂園
17870,27_GIFT_train_1129,夢想遊樂園
17873,Gift_music_1130.mp4,夢想遊樂園
17876,海螺資訊球,永安海螺館
17887,新藻礁生態,永安海螺館
17888,新屋百年石滬群,永安海螺館
17889,許厝港濕地,永安海螺館
17890,草漯沙丘,永安海螺館
17891,白沙岬燈塔,永安海螺館
17892,乙未-展覽館,永安海螺館
17893,乙未-旋轉樓梯,永安海螺館
17894,乙未-溜滑梯,永安海螺館
17895,乙未-遊戲區,永安海螺館
17896,乙未-水池,永安海螺館
17899,我是阿妹-側門,永安海螺館
17900,點我為你導覽-側門,永安海螺館
17902,阿妹歡迎詞70秒-redue-1.5X-側門,永安海螺館
17903,hiphop ben.glb,市長-拜年(東)
17904,hiphop ben.glb,雲端AI新視界
17905,hiphop ben.glb,市長-拜年(東)
17906,walking ben.glb,雲端AI新視界
17910,太空艙３.glb,雲端AI新視界
17911,太空艙４.glb,雲端AI新視界
17912,LightCircle２.glb,雲端AI新視界
17913,太空艙５.glb,雲端AI新視界
17914,太空艙６.glb,雲端AI新視界
17915,LightCircle３.glb,雲端AI新視界
17916,11_GIFT_monster04_1129.glb,夢想遊樂園
17917,07_GIFT_monster02_1129.glb,夢想遊樂園
17918,00_GIFT_yellow ball_1130.glb,夢想遊樂園
17919,00_GIFT_white ball_1130.glb,夢想遊樂園
17920,00_GIFT_light blue ball_1130.glb,夢想遊樂園
17921,00_GIFT_deep blue ball_1130.glb,夢想遊樂園
17923,水母6.glb,RC_Test_動畫特效
17924,氣泡,RC_Test_動畫特效
17926,bluefish_v01.glb,RC_Test_動畫特效
17927,資產 30.png,RC_Test_霹靂in光榮碼頭
17928,兩個人-v6-24fps-2.glb,RC_Test_霹靂in光榮碼頭
17929,兩個人-v6-24fps.glb,RC_Test_霹靂in光榮碼頭
17930,start.png,RC_Test_霹靂in光榮碼頭
17931,一頁書-靜置_v3分身2,RC_Test_霹靂in光榮碼頭
17932,一頁書-靜置_v3分身1,RC_Test_霹靂in光榮碼頭
17933,淡紫光,RC_Test_霹靂in光榮碼頭
17934,01.Be A Hero(蝶龍之亂片頭曲).mp4,RC_Test_霹靂in光榮碼頭
17935,素還真-靜置_v2-guide,RC_Test_霹靂in光榮碼頭
17936,一頁書-靜置_v3,RC_Test_霹靂in光榮碼頭
17937,素還真-靜置分身2,RC_Test_霹靂in光榮碼頭
17938,素還真-靜置分身1,RC_Test_霹靂in光榮碼頭
17939,素還真-靜置_v2,RC_Test_霹靂in光榮碼頭
17940,2_v5,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17941,淡紫光,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17942,素還真-靜置_v2,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17943,一頁書-靜置_v3,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17944,素還真-飛行_v2,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17945,一頁書-飛行_v2,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17946,素還真-靜置分身1,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17947,素還真-靜置分身2,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17948,一頁書-靜置_v3分身1,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17949,一頁書-靜置_v3分身2,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17950,點擊START,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17951,01.Be A Hero(蝶龍之亂片頭曲),RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17952,引導箭頭,RC_Test_霹靂宇宙F.A.I.T.H in KH複製
17953,knight-3.glb,RC_Test_羅馬競技場-冠軍之路
17954,knight-2.glb,RC_Test_羅馬競技場-冠軍之路
17955,knight.glb,RC_Test_羅馬競技場-冠軍之路
17956,傳送門.mp4,RC_Test_羅馬競技場-冠軍之路
17957,old_battle_arena.glb,RC_Test_羅馬競技場-冠軍之路
17958,refresh,RC_Test_羅馬競技場-冠軍之路
17959,scifi-corridor_sky_palace.glb,RC_Test_羅馬競技場-冠軍之路
17960,sky.glb,RC_Test_羅馬競技場-冠軍之路
17961,輪播片-壓.mp4,RC_Test_meet taipei 爭豔館
17963,太空艙2.glb,RC_Test_meet taipei 爭豔館
17964,portal.mp4,RC_Test_meet taipei 爭豔館
17965,太空艙.glb,RC_Test_meet taipei 爭豔館
17966,任意門2,RC_Test_meet taipei 爭豔館
17967,LightCircle.glb,RC_Test_meet taipei 爭豔館
17968,借問站.png,RC_Test_meet taipei 爭豔館
17969,影片框,RC_Test_meet taipei 爭豔館
17970,npc.mp4,RC_Test_meet taipei 爭豔館
17971,光時代介紹.mp4,RC_Test_meet taipei 爭豔館
17972,小光子-no shadow.glb,RC_Test_meet taipei 爭豔館
17973,youtube.glb,RC_Test_天文館
17974,歡迎10.png,RC_Test_天文館
17975,CHStarDust_mcp_v001 (1)g,RC_Test_天文館
17976,spe_s01e010_051_SpacemanL_v02_skeG,RC_Test_天文館
17977,臺北市政府教育局.png,RC_Test_天文館
17978,臺北市青發家教中心.png,RC_Test_天文館
17979,臺北市社區大學.png,RC_Test_天文館
17980,臺北市立圖書館.png,RC_Test_天文館
17981,臺北市立動物園.png,RC_Test_天文館
17982,臺北市立天文科學教育館.png,RC_Test_天文館
17983,兒童新樂園.png,RC_Test_天文館
17984,咨詢台.glb,RC_Test_天文館
17985,NPC2.mp4,RC_Test_天文館
17986,天幕-光時代專案,RC_Test_天文館
17987,Urbos 3_w_empty,RC_Test_天文館
17988,傳送門左,RC_Test_天文館
17989,傳送門右,RC_Test_天文館
17990,18-崗山之眼,RC_Test_天文館
17991,17-左營蓮池潭風景區,RC_Test_天文館
17992,16-玫瑰聖母聖殿主教座堂,RC_Test_天文館
17993,15-後驛商圈,RC_Test_天文館
17994,14-金馬賓館當代美術館,RC_Test_天文館
17995,13-旗津貝殼館,RC_Test_天文館
17996,12-旗津旗后砲台,RC_Test_天文館
17997,11-美濃石頭廟,RC_Test_天文館
17998,10-義大世界,RC_Test_天文館
17999,09-奧斯汀人文咖啡,RC_Test_天文館
18000,08-高雄市立美術館,RC_Test_天文館
18001,07-愛河,RC_Test_天文館
18002,06-駁二棧貳庫KW2,RC_Test_天文館
18003,05-holopark,RC_Test_天文館
18004,04-逍遙園,RC_Test_天文館
18005,03-彌陀漁港海岸光廊,RC_Test_天文館
18006,02-流行音樂中心,RC_Test_天文館
18007,01-大港橋,RC_Test_天文館
18008,景區資訊球,RC_Test_天文館
18013,134.MOV,3D物件
18014,光時代科技,3D物件
18015,模型藝術.MOV,3D物件
18016,街頭影片.MOV,3D物件
18017,電影塗鴉.MOV,3D物件
18018,gameshow.png,3D物件
18019,Demo.png,3D物件
18020,Open.png,3D物件
18021,愛心,3D物件
18022,2,3D物件
18023,影片1,3D物件
18024,3D模型,3D物件
18025,tron-scene7.glb,市長-拜年(東)
18031,水母6.glb,RC_Test_動畫特效_水母_增殖
18032,水母6_增殖,RC_Test_動畫特效_水母_增殖
18033,水母6_增殖2,RC_Test_動畫特效_水母_增殖
18047,cy1.glb,市長-拜年(東)
18060,光子像素_1202.glb,光子測試
18061,gift_monster04_V2.glb,夢想遊樂園
18062,gift_monster03_V2.glb,夢想遊樂園
18063,gift_monster02_V2.glb,夢想遊樂園
18064,gift_Logo ballon_V2.glb,夢想遊樂園
18065,gift_monster01B_V2.glb,夢想遊樂園
18066,gift_monster01A_V2.glb,夢想遊樂園
18070,tron-scene8.glb,市長-拜年(東)
18073,tron-scene8-2.glb,Leo測試
18074,tron-scene8.glb,Leo測試
18075,button-左.glb,Leo測試
18076,button-右.glb,Leo測試
18077,360全景球.glb,Leo測試
18078,cyberpunk_car.glb,Leo測試
18107,禮物盒_01,RC_Demo_禮物盒
18108,禮物盒_02,RC_Demo_禮物盒
18109,禮物盒_03,RC_Demo_禮物盒
18111,禮物盒_04,RC_Demo_禮物盒
18112,禮物盒_05,RC_Demo_禮物盒
18113,禮物盒_06,RC_Demo_禮物盒
18114,禮物盒_07,RC_Demo_禮物盒
18115,禮物盒_08,RC_Demo_禮物盒
18116,禮物盒_09,RC_Demo_禮物盒
18117,KON_AR (2),blender test
18118,入口處_小空_holopark_短_x264_比特率50,HoloParkScene
18122,商店最尾端靠近影城的對面空地_稻荷七櫻_HOLOPARK 一分鐘精華版_x264_比特率50,HoloParkScene
18124,劇院入口_HOLOpark 悠白v3_x264_比特率50,HoloParkScene
18125,劇院入口HOLOpark 周默v2_x264_比特率50,HoloParkScene
18128,tron-scene8-2.glb,Leo測試
18129,tron-scene8.glb,Leo測試
18130,button-左.glb,Leo測試
18131,button-右.glb,Leo測試
18132,360全景球.glb,Leo測試
18133,cyberpunk_car.glb,Leo測試
18135,景區資訊球,苗栗車站demo
18136,貓C-v4-3,元宇宙 in 市政府 (鴻圖)
18137,貓C-v4-2,元宇宙 in 市政府 (鴻圖)
18138,dog in box_v01,元宇宙 in 市政府 (鴻圖)
18139,貓踏板13,元宇宙 in 市政府 (鴻圖)
18140,貓踏板12,元宇宙 in 市政府 (鴻圖)
18141,像素蝴蝶_v01,元宇宙 in 市政府 (鴻圖)
18142,mayor and dog_v2,元宇宙 in 市政府 (鴻圖)
18143,dog_B_sit,元宇宙 in 市政府 (鴻圖)
18144,dog_C_sit,元宇宙 in 市政府 (鴻圖)
18145,dog_D_down,元宇宙 in 市政府 (鴻圖)
18146,dog_A_walking,元宇宙 in 市政府 (鴻圖)
18147,dog_E_down,元宇宙 in 市政府 (鴻圖)
18148,貓踏板11,元宇宙 in 市政府 (鴻圖)
18149,貓踏板10,元宇宙 in 市政府 (鴻圖)
18150,貓踏板9,元宇宙 in 市政府 (鴻圖)
18151,貓踏板8,元宇宙 in 市政府 (鴻圖)
18152,貓踏板7,元宇宙 in 市政府 (鴻圖)
18153,貓踏板6,元宇宙 in 市政府 (鴻圖)
18154,貓踏板5,元宇宙 in 市政府 (鴻圖)
18155,貓踏板4,元宇宙 in 市政府 (鴻圖)
18156,貓踏板3,元宇宙 in 市政府 (鴻圖)
18157,貓踏板2,元宇宙 in 市政府 (鴻圖)
18158,貓踏板1,元宇宙 in 市政府 (鴻圖)
18159,遮擋-捷運右-左下,元宇宙 in 市政府 (鴻圖)
18160,遮擋-捷運右-右上,元宇宙 in 市政府 (鴻圖)
18161,圓圈陣-4-右下,元宇宙 in 市政府 (鴻圖)
18162,圓圈陣-4右上,元宇宙 in 市政府 (鴻圖)
18163,tree01_v02,元宇宙 in 市政府 (鴻圖)
18164,dog_E_down,元宇宙 in 市政府 (鴻圖)
18165,酷炫的箭頭-右,元宇宙 in 市政府 (鴻圖)
18166,酷炫的箭頭-左,元宇宙 in 市政府 (鴻圖)
18167,文字-聯合服務中心,元宇宙 in 市政府 (鴻圖)
18168,遮擋-捷運左-左上,元宇宙 in 市政府 (鴻圖)
18169,遮擋-捷運左-右下,元宇宙 in 市政府 (鴻圖)
18170,scan.glb,元宇宙 in 市政府 (鴻圖)
18171,圓圈陣-4左上,元宇宙 in 市政府 (鴻圖)
18172,圓圈陣-4左下,元宇宙 in 市政府 (鴻圖)
18173,捷運-右下到左上↖️,元宇宙 in 市政府 (鴻圖)
18174,捷運-右上到左下↙️,元宇宙 in 市政府 (鴻圖)
18175,gold_bird_stand_v01,元宇宙 in 市政府 (鴻圖)
18176,Cat_C_down,元宇宙 in 市政府 (鴻圖)
18177,Cat_D_T pose,元宇宙 in 市政府 (鴻圖)
18178,Cat_B_down,元宇宙 in 市政府 (鴻圖)
18179,ubike2.0-T_v3-2,元宇宙 in 市政府 (鴻圖)
18180,熊讚ubike-ani_v2,元宇宙 in 市政府 (鴻圖)
18181,Cat_E_walking,元宇宙 in 市政府 (鴻圖)
18182,Cat_A_sit,元宇宙 in 市政府 (鴻圖)
18183,熊讚招手_v2,元宇宙 in 市政府 (鴻圖)
18184,今天天氣晴,元宇宙 in 市政府 (鴻圖)
18185,27C,元宇宙 in 市政府 (鴻圖)
18186,柯文哲-搔頭,元宇宙 in 市政府 (鴻圖)
18187,笑臉球3,元宇宙 in 市政府 (鴻圖)
18188,笑臉球2,元宇宙 in 市政府 (鴻圖)
18189,今天天氣晴,元宇宙 in 市政府 (鴻圖)
18190,27C,元宇宙 in 市政府 (鴻圖)
18191,ubike2.0-T_v3-1,元宇宙 in 市政府 (鴻圖)
18192,ubike站_v2-5,元宇宙 in 市政府 (鴻圖)
18193,ubike站_v2-4,元宇宙 in 市政府 (鴻圖)
18194,ubike站_v2-3,元宇宙 in 市政府 (鴻圖)
18195,ubike站_v2-2,元宇宙 in 市政府 (鴻圖)
18196,ubike站_v2-1,元宇宙 in 市政府 (鴻圖)
18197,tree-4,元宇宙 in 市政府 (鴻圖)
18198,酷炫的箭頭x2 右1,元宇宙 in 市政府 (鴻圖)
18199,酷炫的箭頭x2 右2,元宇宙 in 市政府 (鴻圖)
18200,AED,元宇宙 in 市政府 (鴻圖)
18201,高樹-左,元宇宙 in 市政府 (鴻圖)
18202,高樹-右,元宇宙 in 市政府 (鴻圖)
18203,mayor_pullout,元宇宙 in 市政府 (鴻圖)
18204,笑臉球,元宇宙 in 市政府 (鴻圖)
18205,tree-3,元宇宙 in 市政府 (鴻圖)
18206,tree-2,元宇宙 in 市政府 (鴻圖)
18207,tree01,元宇宙 in 市政府 (鴻圖)
18208,01-大港橋,苗栗車站demo
18209,02-流行音樂中心,苗栗車站demo
18210,03-彌陀漁港海岸光廊,苗栗車站demo
18211,04-逍遙園,苗栗車站demo
18212,05-holopark,苗栗車站demo
18213,06-駁二棧貳庫KW2,苗栗車站demo
18214,07-愛河,苗栗車站demo
18215,08-高雄市立美術館,苗栗車站demo
18216,09-奧斯汀人文咖啡,苗栗車站demo
18217,10-義大世界,苗栗車站demo
18218,11-美濃石頭廟,苗栗車站demo
18219,12-旗津旗后砲台,苗栗車站demo
18220,13-旗津貝殼館,苗栗車站demo
18221,14-金馬賓館當代美術館,苗栗車站demo
18222,15-後驛商圈,苗栗車站demo
18223,16-玫瑰聖母聖殿主教座堂,苗栗車站demo
18224,17-左營蓮池潭風景區,苗栗車站demo
18225,18-崗山之眼,苗栗車站demo
18226,stone_tiger-2.glb,苗栗車站demo
18228,石虎框.png,苗栗車站demo
18230,公車即時動態.png,苗栗車站demo
18231,火車時刻表.png,苗栗車站demo
18232,石虎資訊.png,苗栗車站demo
18233,目錄.png,苗栗車站demo
18234,台灣石虎.png,苗栗車站demo
18241,05_GIFT_chimney vfx_1129-V2.glb,夢想遊樂園
18244,按鈕,sunny測試
18245,按鈕2,sunny測試
18246,按鈕3,sunny測試
18259,85building,高雄市經發局
18261,煙火綠幕素材,高雄市經發局
18264,苗栗車站指引右.glb,苗栗車站demo
18265,苗栗車站指引左.glb,苗栗車站demo
18267,snow_dude.glb,苗栗車站demo
18272,christmas_tree_2.glb,苗栗車站demo
18273,christmas_present.glb,苗栗車站demo
18275,snow_and_ice_covered_ground.glb,苗栗車站demo
18276,gift_FB01_1207.glb,夢想遊樂園
18277,gift_FB02_1207.glb,夢想遊樂園
18278,gift_FB03_1207.glb,夢想遊樂園
18281,下雪,苗栗車站demo
18283,christmas_present-2.glb,苗栗車站demo
18284,壽山動物園,高雄市經發局
18285,01_光子走路_1206-局長室-壓,高雄市經發局
18286,獅子貨櫃_1207.glb,台北市立動物園
18287,gift_PR_02.jpg,夢想遊樂園
18288,gift_PR_02_video.mp4,夢想遊樂園
18289,ashamaluevmusic.mp4,苗栗車站demo
18290,Gift_vfx sound_1207.mp4,夢想遊樂園
18299,cookie0001_portrait.png,夢想遊樂園
18312,christmas_tree_2.glb,RC_Test_信義區_香堤大道_任意門3_聖誕節
18342,gift_tower_1207_V2.glb,夢想遊樂園
18343,cookie0001_portrait.png,市長-拜年(東)
18344,HOLOPARK_水宮七璃_精華影片_x264_比特率50,HoloParkScene
18347,tree01,RC_Test_元宇宙 in 信義區
18348,tree-2,RC_Test_元宇宙 in 信義區
18349,tree-3,RC_Test_元宇宙 in 信義區
18350,笑臉球,RC_Test_元宇宙 in 信義區
18352,高樹-右,RC_Test_元宇宙 in 信義區
18353,高樹-左,RC_Test_元宇宙 in 信義區
18354,AED,RC_Test_元宇宙 in 信義區
18355,酷炫的箭頭x2 右2,RC_Test_元宇宙 in 信義區
18356,酷炫的箭頭x2 右1,RC_Test_元宇宙 in 信義區
18357,tree-4,RC_Test_元宇宙 in 信義區
18358,ubike站_v2-1,RC_Test_元宇宙 in 信義區
18359,ubike站_v2-2,RC_Test_元宇宙 in 信義區
18360,ubike站_v2-3,RC_Test_元宇宙 in 信義區
18361,ubike站_v2-4,RC_Test_元宇宙 in 信義區
18362,ubike站_v2-5,RC_Test_元宇宙 in 信義區
18363,ubike2.0-T_v3-1,RC_Test_元宇宙 in 信義區
18364,27C,RC_Test_元宇宙 in 信義區
18365,今天天氣晴,RC_Test_元宇宙 in 信義區
18366,笑臉球2,RC_Test_元宇宙 in 信義區
18367,笑臉球3,RC_Test_元宇宙 in 信義區
18368,柯文哲-搔頭,RC_Test_元宇宙 in 信義區
18369,27C,RC_Test_元宇宙 in 信義區
18370,今天天氣晴,RC_Test_元宇宙 in 信義區
18374,熊讚ubike-ani_v2,RC_Test_元宇宙 in 信義區
18375,ubike2.0-T_v3-2,RC_Test_元宇宙 in 信義區
18376,Cat_B_down,RC_Test_元宇宙 in 信義區
18377,Cat_D_T pose,RC_Test_元宇宙 in 信義區
18378,Cat_C_down,RC_Test_元宇宙 in 信義區
18379,gold_bird_stand_v01,RC_Test_元宇宙 in 信義區
18380,捷運-右上到左下↙️,RC_Test_元宇宙 in 信義區
18381,捷運列車,RC_Demo_苗栗5G
18382,圓圈陣-4左下,RC_Test_元宇宙 in 信義區
18383,圓圈陣-4左上,RC_Test_元宇宙 in 信義區
18384,scan.glb,RC_Test_元宇宙 in 信義區
18385,遮擋-捷運左-右下,RC_Test_元宇宙 in 信義區
18386,遮擋-捷運左-左上,RC_Test_元宇宙 in 信義區
18387,文字-聯合服務中心,RC_Test_元宇宙 in 信義區
18388,酷炫的箭頭-左,RC_Test_元宇宙 in 信義區
18389,酷炫的箭頭-右,RC_Test_元宇宙 in 信義區
18390,dog_E_down,RC_Test_元宇宙 in 信義區
18391,tree01_v02,RC_Test_元宇宙 in 信義區
18392,圓圈陣-4右上,RC_Test_元宇宙 in 信義區
18393,圓圈陣-4-右下,RC_Test_元宇宙 in 信義區
18394,遮擋-捷運右-右上,RC_Test_元宇宙 in 信義區
18395,遮擋-捷運右-左下,RC_Test_元宇宙 in 信義區
18396,貓踏板1,RC_Test_元宇宙 in 信義區
18397,貓踏板2,RC_Test_元宇宙 in 信義區
18398,貓踏板3,RC_Test_元宇宙 in 信義區
18399,貓踏板4,RC_Test_元宇宙 in 信義區
18400,貓踏板5,RC_Test_元宇宙 in 信義區
18401,貓踏板6,RC_Test_元宇宙 in 信義區
18402,貓踏板7,RC_Test_元宇宙 in 信義區
18403,貓踏板8,RC_Test_元宇宙 in 信義區
18404,貓踏板9,RC_Test_元宇宙 in 信義區
18405,貓踏板10,RC_Test_元宇宙 in 信義區
18406,貓踏板11,RC_Test_元宇宙 in 信義區
18407,dog_E_down,RC_Test_元宇宙 in 信義區
18408,dog_A_walking,RC_Test_元宇宙 in 信義區
18409,dog_D_down,RC_Test_元宇宙 in 信義區
18410,dog_C_sit,RC_Test_元宇宙 in 信義區
18411,dog_B_sit,RC_Test_元宇宙 in 信義區
18412,mayor and dog_v2,RC_Test_元宇宙 in 信義區
18413,像素蝴蝶_v01,RC_Test_元宇宙 in 信義區
18414,貓踏板12,RC_Test_元宇宙 in 信義區
18415,貓踏板13,RC_Test_元宇宙 in 信義區
